release_version,sample_id,item_index,additive_name_raw,additive_name,amount_raw,amount_value,amount_unit,gold_label,binary_label,food_category_code,food_category_name,category_path_codes,category_path_names,evidence_status,evidence_rule_category_code,evidence_rule_category_name,evidence_additive_name,cns,ins,max_amount,rule_unit,remark,calculation_basis,candidate_rule_count,source_standard,correction_applied
partial-dataset-v1.0.0,111,1,"硬脂酰乳酸钠,硬脂酰乳酸钙","硬脂酰乳酸钠,硬脂酰乳酸钙",0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,09.04.01,熟干水产品,09.04.01 > 09.04 > 09.0,熟干水产品 > 熟制水产品(可直接食用) > 水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等),no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,112,1,聚天冬氨酸钾,聚天冬氨酸钾,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,01.08,其他乳制品(如乳清粉、酪蛋白粉等),01.08 > 01.0,其他乳制品(如乳清粉、酪蛋白粉等) > 乳及乳制品(13.0特殊膳食用食品涉及品种除外),no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,113,1,液体二氧化碳(煤气化法),液体二氧化碳(煤气化法),0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,15.03.02,黄酒,15.03.02 > 15.03 > 15.0,黄酒 > 发酵酒 > 酒类,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,114,1,木糖醇酐单硬脂酸酯,木糖醇酐单硬脂酸酯,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,04.02.01.04,芽菜类,04.02.01.04 > 04.02.01 > 04.02 > 04.0,芽菜类 > 新鲜蔬菜 > 蔬菜 > 水果、蔬菜(包括块根类)、豆类、食用菌、藻类、坚果以及籽类等,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,115,1,普鲁兰多糖,普鲁兰多糖,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,07.02.02,西式糕点,07.02.02 > 07.02 > 07.0,西式糕点 > 糕点 > 焙烤食品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,116,1,"赤藓红及其铝色淀(包括赤藓红,赤藓红铝色淀)","赤藓红及其铝色淀(包括赤藓红,赤藓红铝色淀)",0.03g/kg,0.03,g/kg,SAFE,SAFE,05.01.01,可可制品(包括以可可为主要原料的脂、粉、浆、酱、馅等),05.01.01 > 05.01 > 05.0,"可可制品(包括以可可为主要原料的脂、粉、浆、酱、馅等) > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果(05.01.01可可制品除外),"赤藓红及其铝色淀(包括赤藓红,赤藓红铝色淀)",8.003,127,0.05,g/kg,,以赤藓红计,1,GB 2760-2024,False
partial-dataset-v1.0.0,116,2,β-胡萝卜素,β-胡萝卜素,0.2g/kg,0.2,g/kg,RISK_OVERLIMIT,RISK,05.01.01,可可制品(包括以可可为主要原料的脂、粉、浆、酱、馅等),05.01.01 > 05.01 > 05.0,"可可制品(包括以可可为主要原料的脂、粉、浆、酱、馅等) > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",supporting_rule_found,05.01,可可制品、巧克力和巧克力制品包括代可可脂巧克力及制品,β-胡萝卜素,8.01,160a,0.1,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,116,3,富马酸,富马酸,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,05.01.01,可可制品(包括以可可为主要原料的脂、粉、浆、酱、馅等),05.01.01 > 05.01 > 05.0,"可可制品(包括以可可为主要原料的脂、粉、浆、酱、馅等) > 可可制品、巧克力和巧克力制品,包括代可可脂巧克力及制品 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果",no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,117,1,安赛蜜,安赛蜜,0.25g/kg,0.25,g/kg,SAFE,SAFE,14.02.02,浓缩果蔬汁(浆),14.02.02 > 14.02 > 14.0,浓缩果蔬汁(浆) > 果蔬汁类及其饮料 > 饮料类,supporting_rule_found,14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],安赛蜜,19.011,950,0.3,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",,1,GB 2760-2024,False
partial-dataset-v1.0.0,117,2,异构化乳糖,异构化乳糖,2.0g/kg,2.0,g/kg,RISK_OVERLIMIT,RISK,14.02.02,浓缩果蔬汁(浆),14.02.02 > 14.02 > 14.0,浓缩果蔬汁(浆) > 果蔬汁类及其饮料 > 饮料类,supporting_rule_found,14.0,饮料类[14.01包装饮用水、14.02.01果蔬汁(浆)、14.02.02浓缩果蔬汁(浆)除外],异构化乳糖,0.003,,1.5,g/kg,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",,1,GB 2760-2024,False
partial-dataset-v1.0.0,117,3,乙酰化单、双甘油脂肪酸酯,乙酰化单、双甘油脂肪酸酯,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,14.02.02,浓缩果蔬汁(浆),14.02.02 > 14.02 > 14.0,浓缩果蔬汁(浆) > 果蔬汁类及其饮料 > 饮料类,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,118,1,赤藓红及其铝色淀,赤藓红及其铝色淀,0.03g/kg,0.03,g/kg,SAFE,SAFE,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,supporting_rule_found,07.02.04,糕点上彩装,"赤藓红及其铝色淀(包括赤藓红,赤藓红铝色淀)",8.003,127,0.05,g/kg,,以赤藓红计,1,GB 2760-2024,False
partial-dataset-v1.0.0,118,2,聚甘油脂肪酸酯,聚甘油脂肪酸酯,15g/kg,15.0,g/kg,RISK_OVERLIMIT,RISK,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,supporting_rule_found,07.0,焙烤食品,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,118,3,抗坏血酸棕榈酸酯,抗坏血酸棕榈酸酯,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,119,1,阿斯巴甜,阿斯巴甜,1.50g/kg,1.5,g/kg,SAFE,SAFE,07.05,其他焙烤食品,07.05 > 07.0,其他焙烤食品 > 焙烤食品,supporting_rule_found,07.05,其他焙烤食品,阿斯巴甜,19.004,951,1.7,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,119,2,海藻酸丙二醇酯,海藻酸丙二醇酯,6g/kg,6.0,g/kg,RISK_OVERLIMIT,RISK,07.05,其他焙烤食品,07.05 > 07.0,其他焙烤食品 > 焙烤食品,supporting_rule_found,07.05,其他焙烤食品,海藻酸丙二醇酯,20.01,405,5.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,119,3,吗啉脂肪酸盐果蜡,吗啉脂肪酸盐果蜡,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,07.05,其他焙烤食品,07.05 > 07.0,其他焙烤食品 > 焙烤食品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,120,1,硬脂酰乳酸钠,硬脂酰乳酸钠,1.20g/kg,1.2,g/kg,SAFE,SAFE,14.03.02,植物蛋白饮料,14.03.02 > 14.03 > 14.0,植物蛋白饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03,蛋白饮料,"硬脂酰乳酸钠,硬脂酰乳酸钙",10.011,481(i),2.0,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",1,GB 2760-2024,False
partial-dataset-v1.0.0,120,2,阿斯巴甜,阿斯巴甜,1.41g/kg,1.41,g/kg,RISK_OVERLIMIT,RISK,14.03.02,植物蛋白饮料,14.03.02 > 14.03 > 14.0,植物蛋白饮料 > 蛋白饮料 > 饮料类,supporting_rule_found,14.03,蛋白饮料,阿斯巴甜,19.004,951,0.6,g/kg,,"以即饮状态计,相应的固体饮料按稀释倍数增加使用量",1,GB 2760-2024,False
partial-dataset-v1.0.0,120,3,亚硝酸钠,亚硝酸钠,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,14.03.02,植物蛋白饮料,14.03.02 > 14.03 > 14.0,植物蛋白饮料 > 蛋白饮料 > 饮料类,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,121,1,竹叶抗氧化物,竹叶抗氧化物,0.30g/kg,0.3,g/kg,SAFE,SAFE,09.04.05,鱼肉灌肠类,09.04.05 > 09.04 > 09.0,鱼肉灌肠类 > 熟制水产品(可直接食用) > 水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等),supporting_rule_found,09.0,水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等)[09.01鲜水产、09.03预制水产品(半成品)除外],竹叶抗氧化物,4.019,,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,121,2,双乙酰酒石酸单双甘油酯,双乙酰酒石酸单双甘油酯,12g/kg,12.0,g/kg,RISK_OVERLIMIT,RISK,09.04.05,鱼肉灌肠类,09.04.05 > 09.04 > 09.0,鱼肉灌肠类 > 熟制水产品(可直接食用) > 水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等),supporting_rule_found,09.0,水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等)[09.01鲜水产、09.03预制水产品(半成品)除外],双乙酰酒石酸单双甘油酯,10.01,472e,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,121,3,羟基硬脂精,羟基硬脂精,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,09.04.05,鱼肉灌肠类,09.04.05 > 09.04 > 09.0,鱼肉灌肠类 > 熟制水产品(可直接食用) > 水产及其制品(包括鱼类、甲壳类、贝类、软体类、棘皮类等水产及其加工制品等),no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,122,1,双乙酸钠,双乙酸钠,1.50g/kg,1.5,g/kg,SAFE,SAFE,12.03,食醋,12.03 > 12.0,食醋 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),双乙酸钠(又名二醋酸钠),17.013,262(ii),2.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,122,2,栀子蓝,栀子蓝,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,12.03,食醋,12.03 > 12.0,食醋 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),栀子蓝,8.123,165,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,122,3,柠檬黄及其铝色淀,柠檬黄及其铝色淀,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.03,食醋,12.03 > 12.0,食醋 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,123,1,巴西棕榈蜡,巴西棕榈蜡,0.50g/kg,0.5,g/kg,SAFE,SAFE,05.02.01,胶基糖果,05.02.01 > 05.02 > 05.0,胶基糖果 > 糖果 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,supporting_rule_found,05.0,可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,巴西棕榈蜡,14.008,903,0.6,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,123,2,β-胡萝卜素,β-胡萝卜素,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,05.02.01,胶基糖果,05.02.01 > 05.02 > 05.0,胶基糖果 > 糖果 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,supporting_rule_found,05.02,糖果,β-胡萝卜素,8.01,160a,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,123,3,黄原胶,黄原胶,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,05.02.01,胶基糖果,05.02.01 > 05.02 > 05.0,胶基糖果 > 糖果 > 可可制品、巧克力和巧克力制品(包括代可可脂巧克力及制品)以及糖果,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,124,1,栀子黄,栀子黄,0.90g/kg,0.9,g/kg,SAFE,SAFE,12.10.03.01,浓缩汤,12.10.03.01 > 12.10.03 > 12.10 > 12.0,浓缩汤 > 液体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),栀子黄,8.112,164,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,124,2,胭脂树橙,胭脂树橙,0.15g/kg,0.15,g/kg,RISK_OVERLIMIT,RISK,12.10.03.01,浓缩汤,12.10.03.01 > 12.10.03 > 12.10 > 12.0,浓缩汤 > 液体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10,复合调味料,"胭脂树橙(又名红木素,降红木素)",8.144,160b,0.1,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,124,3,柠檬酸钾,柠檬酸钾,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.10.03.01,浓缩汤,12.10.03.01 > 12.10.03 > 12.10 > 12.0,浓缩汤 > 液体复合调味料 > 复合调味料 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,125,1,ε-聚赖氨酸盐酸盐,ε-聚赖氨酸盐酸盐,0.18g/kg,0.18,g/kg,SAFE,SAFE,08.02.02,腌腊肉制品类(如咸肉、腊肉、板鸭、中式火腿、腊肠),08.02.02 > 08.02 > 08.0,腌腊肉制品类(如咸肉、腊肉、板鸭、中式火腿、腊肠) > 预制肉制品 > 肉及肉制品,supporting_rule_found,08.0,肉及肉制品(08.01生、鲜肉、08.03.08肉罐头类除外),ε-聚赖氨酸盐酸盐,17.038,,0.3,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,125,2,蔗糖脂肪酸酯,蔗糖脂肪酸酯,2g/kg,2.0,g/kg,RISK_OVERLIMIT,RISK,08.02.02,腌腊肉制品类(如咸肉、腊肉、板鸭、中式火腿、腊肠),08.02.02 > 08.02 > 08.0,腌腊肉制品类(如咸肉、腊肉、板鸭、中式火腿、腊肠) > 预制肉制品 > 肉及肉制品,supporting_rule_found,08.0,肉及肉制品(08.01生、鲜肉除外),蔗糖脂肪酸酯,10.001,473,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,125,3,亚麻籽胶,亚麻籽胶,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,08.02.02,腌腊肉制品类(如咸肉、腊肉、板鸭、中式火腿、腊肠),08.02.02 > 08.02 > 08.0,腌腊肉制品类(如咸肉、腊肉、板鸭、中式火腿、腊肠) > 预制肉制品 > 肉及肉制品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,126,1,阿斯巴甜,阿斯巴甜,1.50g/kg,1.5,g/kg,SAFE,SAFE,07.02.03,月饼,07.02.03 > 07.02 > 07.0,月饼 > 糕点 > 焙烤食品,supporting_rule_found,07.02,糕点,阿斯巴甜,19.004,951,1.7,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,126,2,安赛蜜,安赛蜜,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,07.02.03,月饼,07.02.03 > 07.02 > 07.0,月饼 > 糕点 > 焙烤食品,supporting_rule_found,07.02,糕点,安赛蜜,19.011,950,0.5,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,126,3,氧化淀粉,氧化淀粉,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,07.02.03,月饼,07.02.03 > 07.02 > 07.0,月饼 > 糕点 > 焙烤食品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,127,1,ε-聚赖氨酸,ε-聚赖氨酸,0.2g/kg,0.2,g/kg,SAFE,SAFE,08.03.01.02,酱卤肉类,08.03.01.02 > 08.03.01 > 08.03 > 08.0,酱卤肉类 > 酱卤肉制品类 > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,ε-聚赖氨酸,17.037,,0.25,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,127,2,β-环状糊精,β-环状糊精,1.5g/kg,1.5,g/kg,RISK_OVERLIMIT,RISK,08.03.01.02,酱卤肉类,08.03.01.02 > 08.03.01 > 08.03 > 08.0,酱卤肉类 > 酱卤肉制品类 > 熟肉制品 > 肉及肉制品,supporting_rule_found,08.03,熟肉制品,β-环状糊精,20.024,459,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,127,3,酸处理淀粉,酸处理淀粉,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,08.03.01.02,酱卤肉类,08.03.01.02 > 08.03.01 > 08.03 > 08.0,酱卤肉类 > 酱卤肉制品类 > 熟肉制品 > 肉及肉制品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,128,1,聚甘油脂肪酸酯,聚甘油脂肪酸酯,6.00g/kg,6.0,g/kg,SAFE,SAFE,03.05,其他冷冻饮品,03.05 > 03.0,其他冷冻饮品 > 冷冻饮品,supporting_rule_found,03.0,冷冻饮品(03.04食用冰除外),聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,128,2,"柠檬黄及其铝色淀(包括柠檬黄,柠檬黄铝色淀)","柠檬黄及其铝色淀(包括柠檬黄,柠檬黄铝色淀)",0.15g/kg,0.15,g/kg,RISK_OVERLIMIT,RISK,03.05,其他冷冻饮品,03.05 > 03.0,其他冷冻饮品 > 冷冻饮品,supporting_rule_found,03.0,冷冻饮品(03.04食用冰除外),"柠檬黄及其铝色淀(包括柠檬黄,柠檬黄铝色淀)",8.005,102,0.05,g/kg,,以柠檬黄计,1,GB 2760-2024,False
partial-dataset-v1.0.0,128,3,5'-呈味核苷酸二钠,5'-呈味核苷酸二钠,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,03.05,其他冷冻饮品,03.05 > 03.0,其他冷冻饮品 > 冷冻饮品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,129,1,可溶性大豆多糖,可溶性大豆多糖,8.5g/kg,8.5,g/kg,SAFE,SAFE,06.05.02.02,虾味片,06.05.02.02 > 06.05.02 > 06.05 > 06.0,"虾味片 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02,淀粉制品,可溶性大豆多糖,20.044,,10.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,129,2,柠檬黄及其铝色淀,柠檬黄及其铝色淀,0.2g/kg,0.2,g/kg,RISK_OVERLIMIT,RISK,06.05.02.02,虾味片,06.05.02.02 > 06.05.02 > 06.05 > 06.0,"虾味片 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",supporting_rule_found,06.05.02.02,虾味片,"柠檬黄及其铝色淀(包括柠檬黄,柠檬黄铝色淀)",8.005,102,0.1,g/kg,,以柠檬黄计,1,GB 2760-2024,False
partial-dataset-v1.0.0,129,3,抗坏血酸钙,抗坏血酸钙,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,06.05.02.02,虾味片,06.05.02.02 > 06.05.02 > 06.05 > 06.0,"虾味片 > 淀粉制品 > 淀粉及淀粉类制品 > 粮食和粮食制品,包括大米、面粉、杂粮、块根植物、豆类和玉米提取的淀粉等(不包括07.0类焙烤制品)",no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,130,1,爱德万甜,爱德万甜,0.0004g/kg,0.0004,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10,复合调味料,爱德万甜,19.026,969,0.0005,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,130,2,苯甲酸及其钠盐,苯甲酸及其钠盐,1.2g/kg,1.2,g/kg,RISK_OVERLIMIT,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,"苯甲酸及其钠盐(包括苯甲酸,苯甲酸钠)",17.001,210,1.0,g/kg,,以苯甲酸计,2,GB 2760-2024,False
partial-dataset-v1.0.0,130,3,亚铁氰化钾,亚铁氰化钾,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,131,1,聚甘油脂肪酸酯,聚甘油脂肪酸酯,6.00g/kg,6.0,g/kg,SAFE,SAFE,12.10.02.01,蛋黄酱、沙拉酱,12.10.02.01 > 12.10.02 > 12.10 > 12.0,蛋黄酱、沙拉酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,聚甘油脂肪酸酯,10.022,475,10.0,g/kg,,,2,GB 2760-2024,False
partial-dataset-v1.0.0,131,2,栀子黄,栀子黄,2.11g/kg,2.11,g/kg,RISK_OVERLIMIT,RISK,12.10.02.01,蛋黄酱、沙拉酱,12.10.02.01 > 12.10.02 > 12.10 > 12.0,蛋黄酱、沙拉酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),栀子黄,8.112,164,1.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,131,3,"没食子酸丙酯(简称""PG"")","没食子酸丙酯(简称""PG"")",0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.10.02.01,蛋黄酱、沙拉酱,12.10.02.01 > 12.10.02 > 12.10 > 12.0,蛋黄酱、沙拉酱 > 半固体复合调味料 > 复合调味料 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,132,1,ε-聚赖氨酸盐酸盐,ε-聚赖氨酸盐酸盐,0.40g/kg,0.4,g/kg,SAFE,SAFE,12.02,鲜味剂和助鲜剂,12.02 > 12.0,鲜味剂和助鲜剂 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09 香辛料类除外),ε-聚赖氨酸盐酸盐,17.038,,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,132,2,安赛蜜,安赛蜜,0.6g/kg,0.6,g/kg,RISK_OVERLIMIT,RISK,12.02,鲜味剂和助鲜剂,12.02 > 12.0,鲜味剂和助鲜剂 > 调味品,supporting_rule_found,12.0,调味品(12.01盐及代盐制品、12.09香辛料类除外),安赛蜜,19.011,950,0.5,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,132,3,甘草抗氧化物,甘草抗氧化物,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,12.02,鲜味剂和助鲜剂,12.02 > 12.0,鲜味剂和助鲜剂 > 调味品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,133,1,三氯蔗糖,三氯蔗糖,0.15g/kg,0.15,g/kg,SAFE,SAFE,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,supporting_rule_found,07.0,焙烤食品,三氯蔗糖(又名蔗糖素),19.016,955,0.25,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,133,2,胭脂树橙,胭脂树橙,0.85g/kg,0.85,g/kg,RISK_OVERLIMIT,RISK,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,supporting_rule_found,07.0,焙烤食品,"胭脂树橙(又名红木素,降红木素)",8.144,160b,0.6,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,133,3,田菁胶,田菁胶,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,07.02.04,糕点上彩装,07.02.04 > 07.02 > 07.0,糕点上彩装 > 糕点 > 焙烤食品,no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,134,1,迷迭香提取物,迷迭香提取物,0.60g/kg,0.6,g/kg,SAFE,SAFE,02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),02.02.01.02 > 02.02.01 > 02.02 > 02.0,"人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品) > 脂肪含量80%以上的乳化制品 > 水油状脂肪乳化制品 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.02.01,脂肪含量80%以上的乳化制品,迷迭香提取物,4.017,392,0.7,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,134,2,β-胡萝卜素,β-胡萝卜素,1.5g/kg,1.5,g/kg,RISK_OVERLIMIT,RISK,02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),02.02.01.02 > 02.02.01 > 02.02 > 02.0,"人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品) > 脂肪含量80%以上的乳化制品 > 水油状脂肪乳化制品 > 脂肪,油和乳化脂肪制品",supporting_rule_found,02.02,水油状脂肪乳化制品(02.02.01.01黄油和浓缩黄油除外),β-胡萝卜素,8.01,160a,1.0,g/kg,,,1,GB 2760-2024,False
partial-dataset-v1.0.0,134,3,姜黄,姜黄,0.50g/kg,0.5,g/kg,RISK_FORBIDDEN,RISK,02.02.01.02,人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品),02.02.01.02 > 02.02.01 > 02.02 > 02.0,"人造黄油(人造奶油)及其类似制品(如黄油和人造黄油混合品) > 脂肪含量80%以上的乳化制品 > 水油状脂肪乳化制品 > 脂肪,油和乳化脂肪制品",no_authorization_on_category_path,,,,,,,,,,0,GB 2760-2024,False
partial-dataset-v1.0.0,135,1,迷迭香提取物,迷迭香提取物,0.18g/kg,0.18,g/kg,SAFE,SAFE,12.10.02.02,调味酱,12.10.02.02 > 12.10.02 > 12.10 > 12.0,调味酱 > 半固体复合调味料 > 复合调味料 > 调味品,supporting_rule_found,12.10.02,半固体复合调味料,迷迭香提取物,4.017,392,0.3,g/kg,,,1,GB 2760-2024,False
